user_id,plan_type,start_date,end_date,monthly_fee,actual_usage,billed_amount,discount,status
1888312f-810c-43b6-98b8-a0e2457c21c8,Basic,2024-12-28,,800,7,5600,405.0,active
2c94a172-eab3-4312-90fd-8e62e2689d98,Standard,2024-10-15,,1200,10,12000,0.0,active
8119d0ad-6204-47e4-99d8-845afedf4e8b,Basic,2025-03-25,,800,4,0,274.0,active
c440ebca-0609-4184-a060-e2036fc05b5a,Standard,2025-01-12,,1200,7,8400,240.0,active
343de3ed-ea32-49d1-8ca9-e7e4481b8584,Premium,2025-02-25,2025-09-23,2000,7,0,0.0,churned
930c4e26-52d9-437c-bc6a-7b56c3eeebcf,Premium,2025-06-07,,2000,2,2955,0.0,active
b2574a8b-a44d-4c8a-939c-916bb9281b53,Basic,2025-08-07,,800,1,800,0.0,active
651677db-5a87-477a-a72d-cd3827f3b4a9,Premium,2025-07-03,,2000,1,2000,404.22,active
556cfb52-d1d9-495d-8bc8-fed11d1712a4,Premium,2025-04-27,,2000,3,6000,200.0,active
89641f31-453c-4a19-be3e-1cbb606bc716,Basic,2024-12-24,,800,7,5600,0.0,active
c91516ad-e706-4985-890c-1127874baf4c,Premium,2024-09-14,,2000,11,22000,0.0,active
d5fedf48-a7d3-4f2b-ad98-0b1cb096c65c,Premium,2024-09-23,,2000,10,0,0.0,active
644caf3b-3099-46ac-b06e-fadaad1e25d9,Premium,2025-04-01,,2000,4,0,0.0,active
01313128-153f-47b7-83f6-1ed2de35de79,Standard,2025-01-20,,1200,6,0,0.0,active
2bf7644b-ea18-428d-b32a-745effbdd231,Standard,2024-08-29,,1200,11,13200,0.0,active
77e7867c-8ed6-420d-ad1d-a31e5d534f24,Basic,2024-11-02,,800,9,7200,0.0,active
f60d6cb2-9449-4e6f-8f99-f16c762d654a,Basic,2025-02-21,,800,5,0,0.0,active
a7d5ef56-2039-4ad9-b562-9276ffcffb2b,Premium,2024-10-31,,2000,9,18000,0.0,active
eae29283-20fc-4065-b654-fda174e913ac,Standard,2024-09-19,,1200,10,10613,0.0,active
f6e9e6b7-6cab-4eac-8983-c657bad577f7,Standard,2025-07-01,,1200,1,831,0.0,active
e6b9d502-f2d4-4b77-b595-f6fe8a56a049,Standard,2024-11-11,,1200,9,0,0.0,active
27484822-023e-423f-9400-944a630c18d1,Basic,2025-05-03,,800,3,2400,0.0,active
3e61acc0-90df-4ae8-801a-103f74c7f6d2,Premium,2025-07-29,2025-12-26,2000,5,10000,2642.15,churned
9fa68dc2-0bae-461d-b83d-72393c75972d,Basic,2025-01-07,,800,7,5600,0.0,active
8ac96ebd-bf1d-405a-87d7-7e9c3842445d,Basic,2024-10-24,,800,9,7200,0.0,active
c294e180-24e8-410d-a3d8-c51f60d32604,Premium,2024-10-31,,2000,9,18000,0.0,active
de971e81-adef-4951-9091-34259bc6b175,Basic,2025-03-26,,800,4,1864,0.0,active
d0030e5a-3dda-4b7e-a27e-28ae7d4ce827,Basic,2024-11-08,,800,9,7200,0.0,active
4419b01a-8f0b-4c9e-ab6f-60ab665699a9,Basic,2024-10-11,,800,10,8000,0.0,active
f0a7c26f-1dbb-45e9-abdd-58fa156f0a64,Premium,2024-09-02,2025-05-30,2000,9,0,0.0,churned
ca13a97d-1074-4167-a75e-cd977cb9ddf1,Standard,2025-06-30,,1200,1,1200,0.0,active
8b03aee2-f6ce-4e76-9c5a-82cd73358fa7,Premium,2024-10-12,,2000,10,20000,0.0,active
3a8e5de7-11d5-4dd8-b47d-879e99a98a67,Premium,2025-01-21,,2000,6,12000,0.0,active
66bf4602-ed6e-4711-8a73-c71864901409,Basic,2025-03-14,,800,5,4000,0.0,active
dd25dbe3-ae40-408d-9e03-dc26d513307b,Basic,2025-06-03,,800,2,1600,0.0,active
1d81f91d-7c10-4740-86ae-782c45b62ca7,Basic,2024-11-09,,800,9,7200,0.0,active
c9e83af5-4622-409b-8902-0518c09e1786,Standard,2025-02-23,,1200,5,6000,0.0,active
d65b99df-2357-4350-bba0-1f00ca465910,Premium,2025-04-12,,2000,4,8000,0.0,active
8612ec2b-9b47-4324-b512-ac15917bb9a5,Basic,2025-01-12,,800,7,5600,0.0,active
ca4640c0-9a77-4d50-a9b1-ef04beef3302,Premium,2025-07-12,,2000,1,2000,0.0,active
398f9520-0b42-4e4f-a5d1-694455b00004,Standard,2025-02-28,,1200,5,6000,0.0,active
d362af79-312d-41cc-b072-df7ed6074611,Standard,2025-08-05,,1200,1,1200,0.0,active
cfe5fc5b-f9a1-4dc7-8f41-f52c67765f82,Premium,2025-04-02,,2000,4,8000,0.0,active
7b6f40b1-001a-4a7a-aa7a-cb9826b238c3,Basic,2025-04-18,,800,3,1388,0.0,active
4df9d2b4-7f0f-480a-85e4-9b04f9e9946b,Premium,2024-11-30,,2000,8,9130,0.0,active
eccd49cc-bc28-4ac1-8707-9007f1c6e80e,Premium,2024-11-19,,2000,8,13026,0.0,active
21662418-a9e0-4a13-9471-1416d5078b40,Premium,2024-10-28,,2000,9,18000,310.0,active
dfd6e9e8-e7e3-472c-b4dd-59f48e283db5,Standard,2025-03-19,,1200,4,4800,0.0,active
9be61c10-ca9c-4346-b081-98d71c0b5eb0,Standard,2025-05-16,,1200,2,2400,0.0,active
d3c9881e-5142-4f7e-9a84-281f1eabba59,Standard,2025-05-02,,1200,3,3600,0.0,active
60d22f9a-4f32-4505-87f7-3042835122e1,Premium,2025-05-04,,2000,3,6000,0.0,active
9bdd8ddd-8ad4-4f08-932a-9842155203fd,Premium,2024-11-27,,2000,8,0,0.0,active
d6a35759-6266-482a-a174-fdfe2f30672e,Standard,2024-09-28,,1200,10,12000,0.0,active
6abc8597-5f2a-47bb-ba40-79ca1a060dea,Basic,2024-09-03,,800,11,8800,0.0,active
a53062a8-63c5-46dc-98b4-d879b091abaa,Basic,2024-08-31,,800,11,8800,0.0,active
8bd59893-f726-4e6e-bf13-6982fff321d2,Standard,2025-03-16,,1200,4,4800,0.0,active
10d5aadb-c93c-4696-9a02-206c59328654,Basic,2025-04-30,2025-10-27,800,6,4800,0.0,churned
faed51cb-0490-4199-aa9a-fb5153675a99,Standard,2024-10-15,,1200,10,12000,0.0,active
d94977e7-d9cf-4180-94f8-28851496f66e,Standard,2024-09-06,,1200,11,0,0.0,active
79de6bac-608b-4200-a1b0-16b43e1a2aa8,Premium,2024-09-12,,2000,11,22000,320.0,active
39b4c4e6-c2eb-439b-a67d-9700170fb408,Premium,2025-05-27,,2000,2,3199,0.0,active
1b1b8d89-9f91-4564-b62f-409c2252f161,Standard,2025-06-04,,1200,2,2400,0.0,active
5aad20fe-8136-4a1d-b938-af82e7909a12,Premium,2024-08-17,2025-03-15,2000,7,14000,0.0,churned
d006ca40-b61c-4f71-a0df-2efbef86912a,Basic,2025-02-15,,800,5,4000,0.0,active
fc5e37e5-8bd0-4c83-baf9-35b49652382c,Standard,2024-09-09,,1200,11,13200,0.0,active
066541be-347f-421c-acec-5d1df8c3b526,Premium,2024-11-15,,2000,8,16000,382.0,active
3da80a65-d79b-43c3-bad1-4733934738cf,Standard,2024-11-24,,1200,8,9600,0.0,active
9141f6fc-19cd-40ce-bb79-77686d46601c,Standard,2025-08-04,,1200,1,1200,0.0,active
d9f70955-499a-462a-9f7e-fd4b1530a3a0,Premium,2024-12-12,,2000,8,16000,0.0,active
11f38b67-56d7-4d03-a89b-6f93138537c2,Premium,2024-10-01,,2000,10,20000,0.0,active
395ea3c8-b230-4f04-aedb-cb7965b5e1f7,Premium,2025-02-16,,2000,5,10000,0.0,active
e7b1823c-9ae7-4b21-a98a-5988e634db5f,Basic,2024-08-22,,800,11,8800,0.0,active
f8724fa4-f3d4-4681-95fb-6a215c6d895f,Standard,2024-10-10,2025-07-07,1200,9,9063,0.0,churned
55b6e49e-f3dd-4364-a641-4337b7d5d8c2,Standard,2025-01-17,,1200,6,7200,0.0,active
feecea06-480f-42df-919c-76de36407625,Standard,2025-08-07,,1200,1,983,0.0,active
848048d0-a984-4a8c-ab0d-be0653322cfb,Basic,2024-11-20,,800,8,6400,0.0,active
5832b1bf-fd51-47ac-acd8-777b9647453d,Standard,2025-02-08,,1200,6,7200,0.0,active
92411800-d759-47b0-8088-da0b51e63b75,Standard,2025-07-22,,1200,1,1200,243.99,active
a7d7af2f-4d7a-4d48-aa35-6230faed59d8,Premium,2025-03-01,,2000,5,10000,0.0,active
b2b60788-de09-4336-9fae-28c6f0af1ca5,Premium,2025-03-30,,2000,4,8000,269.0,active
8a8307ab-30c1-491f-a8a2-a812554013eb,Standard,2024-12-16,,1200,7,8400,0.0,active
2d0525e4-b0dd-42cb-aeda-a275c3143f4d,Premium,2025-08-06,,2000,1,2000,473.0,active
96fc3667-8a25-4db3-a640-5b601c314098,Basic,2025-03-01,,800,5,4000,0.0,active
4eacb057-1fa9-42aa-a19c-3a4ebcb01a53,Premium,2025-02-14,,2000,5,10000,311.0,active
59aa2df4-45c0-475c-a01f-a230b95a6412,Standard,2025-07-27,,1200,1,839,0.0,active
0d7f6925-a8a2-421d-803a-fe81e17d4cb2,Premium,2024-10-11,,2000,10,20000,0.0,active
8a0b77bb-81bc-4db6-8d90-b74220bb0fcc,Basic,2025-03-14,2025-10-10,800,7,5600,0.0,churned
5e818dc4-71d9-41ec-8a6c-7b4e631e5a9e,Basic,2024-12-08,,800,8,6400,0.0,active
fcf0c52c-4a22-4fc9-b116-bf19bded5f92,Basic,2025-05-19,,800,2,959,0.0,active
2c0bae66-c4fd-4eb9-81a0-e04df005c164,Standard,2025-06-26,,1200,1,0,0.0,active
e62a0805-4a01-486c-a165-89b8fd55c8a5,Premium,2025-03-27,,2000,4,8000,0.0,active
efebca25-0e51-4bde-a2ce-3144139ee353,Standard,2025-02-18,,1200,5,6000,0.0,active
18a8c078-2b06-4069-9fbb-02ded0f11b4b,Premium,2025-07-01,,2000,1,2000,0.0,active
55fc4ea9-af0d-499a-b3b0-94b5d4e838f3,Premium,2025-06-17,,2000,1,2000,589.31,active
ace647a8-efb4-4c2b-802d-1e616a3568e7,Basic,2024-12-03,,800,8,6400,261.0,active
7957cceb-254d-4791-b883-d5fe9c41e011,Standard,2024-10-02,,1200,10,12000,2340.65,active
b054d7ab-0e87-4e37-b3d0-c92b51635d4b,Premium,2025-04-04,,2000,4,4795,0.0,active
8119916d-d012-4e94-83b4-119f5a4952b0,Premium,2025-02-02,,2000,6,0,0.0,active
9aed129e-f53f-4274-b69b-64c673b1db34,Premium,2025-02-09,2025-08-08,2000,6,12000,0.0,churned
384083d1-42bf-4951-9f77-4593d6685412,Basic,2025-05-01,,800,3,2400,0.0,active
a98d8800-2a2e-45d3-8b21-5e8f11d92b2d,Premium,2024-12-03,,2000,8,10807,1854.84,active
dfbdfb4b-69f8-4749-8644-5585d0719e3b,Basic,2024-09-20,,800,10,8000,0.0,active
5bde013c-238a-4874-a407-cd1fa8f2ff3a,Premium,2024-10-02,,2000,10,20000,378.0,active
d915fd8d-095d-4085-bfcf-cad536fa347e,Standard,2025-02-25,,1200,5,6000,0.0,active
776247c4-86eb-4e97-a3d5-c9bbc9aec141,Premium,2024-10-30,,2000,9,18000,0.0,active
b33f0e4c-6e38-4aa0-9a21-dce40b0b9d79,Standard,2025-07-31,,1200,1,1200,0.0,active
54f4ee06-83d0-4fbe-aff6-4850d96dc875,Premium,2024-10-01,,2000,10,20000,5104.07,active
2f6260b8-6935-4564-a6b9-da233b4b1a62,Basic,2025-01-05,,800,7,5600,0.0,active
96b3cbcf-e8b1-4eb4-b320-a11277ecf867,Standard,2025-04-09,,1200,4,4800,0.0,active
eca257ec-5537-4f50-8c35-7d603fb02c53,Basic,2025-07-25,,800,1,800,0.0,active
af6d74f0-8e0f-4844-9cae-bbabfdd0006b,Basic,2025-03-27,,800,4,3200,434.33,active
63dc5f17-5193-4a8c-a288-a0aadcd0c587,Basic,2025-01-23,,800,6,4800,1282.85,active
1e7932d5-8be6-4ef9-b9c6-785a8ef151d5,Premium,2025-04-18,,2000,3,6000,0.0,active
4a6fb92b-5ca5-432b-8227-8e82c1845c28,Basic,2024-12-26,,800,7,5600,793.79,active
384b3bcd-2efa-45f6-afc5-9baeff4e6042,Standard,2025-06-05,,1200,2,1649,0.0,active
5e9fdec1-3560-40c1-a837-c16465726e2e,Standard,2024-09-03,,1200,11,0,0.0,active
22b217cf-e742-4576-bb14-5945513ea183,Standard,2025-02-11,,1200,6,7200,0.0,active
775f1db7-9274-4c71-a004-7bfb633656f2,Premium,2024-08-22,2024-10-21,2000,2,2124,0.0,churned
3c5c72fc-b349-462e-9a36-d3203689da50,Premium,2025-07-21,,2000,1,1425,213.4,active
ae56488e-8de4-483a-944e-5a44a734e72f,Premium,2025-04-15,,2000,3,6000,0.0,active
6da73468-0928-4802-b0f1-0b610f4b3175,Premium,2025-06-19,,2000,1,2000,0.0,active
0c1f5299-9ac4-4082-8ff5-612303dafc31,Standard,2025-04-15,,1200,3,3600,755.98,active
6e7a587f-1c21-47e6-a0b8-9deb05f4b388,Premium,2024-10-04,,2000,10,20000,0.0,active
b49b633e-9adf-4d38-b489-635c9e313064,Standard,2024-11-24,,1200,8,0,0.0,active
4375fcb0-b6e9-4020-8464-b1bb45047575,Standard,2025-06-28,,1200,1,1200,0.0,active
e3ee3d27-4e4c-4676-bc97-edf4c8feeddb,Premium,2024-11-02,,2000,9,18000,0.0,active
898d0413-ca3e-49bf-ad06-523710252573,Standard,2025-01-10,,1200,7,0,0.0,active
7cb672fd-f1be-433d-a2b1-e6f84f64fdce,Standard,2024-12-22,,1200,7,8400,0.0,active
8beca19d-1ffc-4ec3-bfc8-c22ace9bcf7e,Standard,2024-12-17,,1200,7,8400,0.0,active
10b59436-860a-43d5-9335-6781a576e87c,Standard,2025-04-10,2025-08-08,1200,4,4800,0.0,churned
d5a621b0-95c2-47b0-a953-b71df5d02a5c,Premium,2025-02-04,,2000,6,0,0.0,active
fd28b8c3-0035-4242-b4f4-8bd46f24b806,Premium,2024-11-01,,2000,9,18000,270.0,active
ca0f0661-e1df-496e-916f-ff83471f2082,Standard,2025-07-14,,1200,1,1200,0.0,active
4115ddd3-45cf-4973-84a6-c4c1c58394eb,Standard,2024-11-08,,1200,9,10800,0.0,active
a5e6c561-543f-4364-898d-9d7b402fa44c,Premium,2025-03-02,2025-08-29,2000,6,6829,0.0,churned
21521b14-bb2e-4462-bfea-338949fece69,Premium,2024-10-04,,2000,10,10762,0.0,active
a0f65018-7522-4911-b45f-a2bd49903015,Basic,2025-06-21,,800,1,800,371.0,active
c63974b3-94f9-49c0-bf22-fb4af84d7151,Standard,2025-01-24,,1200,6,7200,0.0,active
f4c3d6de-db8b-4561-8433-e6c77d864e6d,Basic,2025-07-13,,800,1,800,0.0,active
e95d2faf-2c00-45b2-9d55-a5bd59fa28c8,Premium,2025-03-09,,2000,5,10000,0.0,active
86267927-b1e0-4077-acd4-fda508cba1d2,Basic,2025-05-02,,800,3,2400,0.0,active
8d68e510-34d4-4ed8-8b13-d8d0ffc2126f,Basic,2025-03-12,,800,5,4000,1197.89,active
1486c1e6-81aa-43d3-a72a-3f7bba3ccda6,Standard,2025-03-20,,1200,4,4800,401.0,active
68c71bf4-1fe6-4f98-be89-04f72267c777,Basic,2024-10-17,,800,9,7200,0.0,active
12129c81-7328-412e-b27d-a1e8d21da883,Basic,2025-05-16,,800,2,1600,0.0,active
8c50b8d6-bc83-4456-a29f-9ace1cf5d7bf,Standard,2025-03-02,,1200,5,6000,1185.43,active
f1a0900f-0763-43ae-a1e4-455651ffad0c,Premium,2025-08-04,,2000,1,2000,0.0,active
6947e742-0b20-47be-89bf-d3d65b9b00a4,Premium,2024-12-08,,2000,8,16000,0.0,active
fed72975-9aeb-4bc6-a6ba-0864bb955e28,Standard,2025-01-13,,1200,7,8400,387.0,active
07125239-87a5-46fc-a899-dfc951f96f4d,Standard,2025-01-27,,1200,6,7200,0.0,active
0be24139-f19c-42bc-8b34-801052e0d09c,Standard,2025-06-20,,1200,1,1200,0.0,active
f5d56b19-29dd-4074-9ac9-a1aff655481a,Standard,2025-08-09,,1200,1,1200,0.0,active
3bea2cbe-1c85-4c07-aeca-ab8d26b02aa4,Basic,2024-10-03,,800,10,8000,0.0,active
eac53176-b433-4406-9fb8-e7d90f663ff5,Basic,2025-04-01,,800,4,3200,0.0,active
d4530b9e-57dc-4257-80cd-1b1b04dda2f0,Basic,2025-05-30,,800,2,808,0.0,active
4c98e202-fb51-44ff-8ce8-ffbb550ca8d7,Basic,2025-01-31,,800,6,4800,0.0,active
5a9127e1-682b-4720-b6d3-da6a0977915a,Premium,2025-02-26,,2000,5,10000,0.0,active
9fe1df34-292c-4218-880d-5e3e5e728ea1,Standard,2024-08-21,,1200,11,13200,0.0,active
49db21ad-059e-4d2f-970e-f5adb39f26c0,Premium,2024-11-27,,2000,8,16000,0.0,active
5b4e64a0-731d-491f-9d86-f609e534239f,Premium,2024-10-29,,2000,9,18000,338.0,active
6ee86f61-68f9-4227-b9bf-d19983e5520c,Basic,2024-09-12,,800,11,0,0.0,active
e0abf9a5-6410-47c6-8731-1f579a2b6f0b,Premium,2024-10-09,,2000,10,20000,0.0,active
5226ce13-b6ba-4e2f-9cb7-8df908a5a8d9,Premium,2025-05-29,,2000,2,0,0.0,active
17097641-bb7d-40de-b637-31373099646e,Premium,2025-04-04,,2000,4,8000,0.0,active
9f01472d-cc43-4fc3-9666-7e031dd0ce88,Premium,2025-05-17,,2000,2,4000,0.0,active
d45b71c6-3c71-4341-94d9-2cd8d1eefc5a,Premium,2025-01-09,,2000,7,14000,0.0,active
add124f6-c48f-472b-8000-e5a0f3fd9e12,Premium,2025-07-01,,2000,1,2000,0.0,active
1f3e8383-612b-4218-b527-5aa9c4944420,Basic,2025-01-16,,800,6,4800,0.0,active
ec701d0d-40f7-4ba7-829d-1940f724b73e,Basic,2024-12-28,,800,7,0,0.0,active
9546ea40-1357-464f-a744-1afcafccca22,Basic,2024-11-18,,800,8,5479,0.0,active
94d42b6c-4667-4a14-a4a5-3e2ac16bb9a5,Basic,2024-11-05,,800,9,0,0.0,active
c132eeeb-00ed-4d30-a666-efb025e950a2,Standard,2024-10-20,,1200,9,10800,316.0,active
d0f984f1-c859-47b1-b8ba-248e79c3939b,Standard,2024-10-19,,1200,9,10800,0.0,active
5147de54-0eea-43ad-9a59-19aa17ef6089,Premium,2024-09-01,,2000,11,22000,0.0,active
5f955353-7d38-463b-a32b-668c302903a3,Basic,2024-12-24,,800,7,5600,0.0,active
a14c124c-489b-42e1-815c-2a7f50d0b0c1,Basic,2024-09-26,,800,10,5676,1675.3,active
d6a9b5de-f008-4362-9ff9-cd02aba6a1cf,Basic,2024-11-08,,800,9,7200,472.0,active
91e5eaed-1ba8-46c8-9d81-548cf901221b,Premium,2024-11-13,,2000,9,18000,0.0,active
d80c5da8-9e6d-43cf-b0b3-a8966e275088,Premium,2025-03-24,2025-09-20,2000,6,7987,0.0,churned
0a44255c-e554-436f-88fb-ab9008dba222,Standard,2024-11-04,,1200,9,8151,0.0,active
6f374fdf-d0dd-4358-9531-0048847b857e,Basic,2025-02-25,,800,5,4000,889.59,active
9f2cdb9a-1fe1-4aca-b838-de18e6c29db9,Standard,2024-09-04,,1200,11,13200,0.0,active
30bf7080-6a86-4375-8465-959ff4fd2315,Basic,2024-12-25,,800,7,5600,0.0,active
be4a2db6-423f-4fe9-ac51-4ce5cf8c5028,Standard,2025-06-16,,1200,1,825,0.0,active
4fa2711f-7fbc-4006-a4b5-a4430be336ba,Basic,2025-07-03,,800,1,800,216.0,active
bb92220c-81ce-4a93-a417-01033b2caf57,Standard,2025-05-16,,1200,2,2400,0.0,active
f7f89b28-37a4-4211-aa02-cb0b138d7e1b,Standard,2025-02-06,,1200,6,7200,0.0,active
dc3744ea-7886-4d54-869c-771b74229c2c,Basic,2024-09-07,2025-05-05,800,8,4454,0.0,churned
2d4c3c5e-f29d-4f6a-b45e-92ac310f871d,Standard,2025-04-07,,1200,4,4800,0.0,active
7b43db7d-c7f1-46e2-b53b-6da9aa192c7e,Premium,2024-09-01,,2000,11,22000,0.0,active
5f5b2d42-7404-4d94-84cf-46570920398e,Premium,2024-12-29,,2000,7,14000,0.0,active
fda2402f-04d4-4674-86cc-36c6c2f2d2ac,Premium,2025-07-11,,2000,1,1416,0.0,active
8fda3ebc-7e44-4610-9fd0-d518d3b2e14d,Basic,2024-09-17,,800,10,8000,0.0,active
b8873600-d632-4132-a040-da5da0c8f1a0,Premium,2025-07-19,2026-02-14,2000,7,14000,0.0,churned
94ae367e-f69a-432e-8550-5d2cc61f92ae,Basic,2024-12-29,,800,7,5600,0.0,active
75c03c23-e0f0-4acc-b147-50b68381f019,Standard,2025-04-23,,1200,3,3600,0.0,active
abb72ddc-f7d2-47c3-978e-d71c9952fb0c,Basic,2024-12-02,,800,8,0,0.0,active
3e9ac15d-a5de-4726-9d18-181e389a959a,Premium,2024-12-10,,2000,8,8724,0.0,active
63b3f3d3-5a43-40ec-8c4a-dbf7167d7d4e,Premium,2024-12-20,,2000,7,14000,0.0,active
01d1a2f9-5b15-4737-96ab-f90f82561e63,Basic,2024-10-24,,800,9,7200,0.0,active
f3f6c0fb-e425-496e-92f6-b0cd6a29c627,Basic,2024-11-28,,800,8,6400,0.0,active
83454e01-68b6-4cdc-b42b-601870159a5e,Premium,2025-03-05,,2000,5,7873,430.0,active
405766e0-526d-4221-93ad-baf1f11d609a,Premium,2025-01-06,,2000,7,14000,0.0,active
f3320112-2ac3-482e-9066-5a5f54cd93af,Premium,2024-09-30,,2000,10,20000,0.0,active
35db34d8-8f35-42c0-a3e9-6ea867ad3bf7,Basic,2025-02-03,,800,6,0,0.0,active
f37cc7d2-6dea-4bd5-afec-5a58fe5b040c,Premium,2025-05-17,,2000,2,4000,441.05,active
17a7483f-cb7f-49f0-aa51-384b00a39c85,Standard,2024-08-31,,1200,11,8956,0.0,active
0004a2d4-6bd4-4e2b-864f-739c1b939836,Basic,2025-08-03,,800,1,0,0.0,active
37982f10-9260-4ea6-b083-c37b846e866f,Standard,2025-03-10,,1200,5,6000,885.45,active
f80e2a80-951f-463f-8f04-18f714cf2d3a,Premium,2024-08-13,,2000,12,24000,0.0,active
bd4446ba-4ca7-4682-8044-13480dd04b30,Premium,2024-11-17,,2000,8,16000,0.0,active
de952240-de9f-412d-8024-20e1702ee505,Premium,2025-03-11,,2000,5,5830,378.0,active
fe1134c0-e99a-4598-9191-853cff41cc2b,Basic,2024-11-12,,800,9,7200,0.0,active
28d0d482-268c-46b5-affc-8c13a1b87470,Premium,2024-10-26,,2000,9,0,291.0,active
adc7364a-eff9-4c89-920d-5abc92cc76a5,Basic,2025-01-06,,800,7,5600,0.0,active
fa0efeeb-40f4-49cd-8e5e-7d4e89f4cbe6,Premium,2025-07-24,,2000,1,2000,0.0,active
f47cb876-ab34-4948-b5f0-9052d588a327,Premium,2025-03-29,,2000,4,0,388.0,active
fb383574-dc34-45ca-be6d-051645797902,Standard,2025-07-31,,1200,1,1004,262.0,active
24cbecf6-3724-4564-9064-64613051a0e8,Premium,2025-05-13,,2000,3,6000,0.0,active
4025d543-2c09-44ff-a51a-1255d6cb6ef4,Basic,2025-07-22,,800,1,800,180.64,active
ce727d51-0ecb-48e5-8805-1eff16bf605f,Basic,2024-10-27,,800,9,7200,0.0,active
5a469a98-a9e7-4426-95f0-765506401f09,Premium,2025-03-12,,2000,5,10000,0.0,active
afc55ce8-0837-4db7-8f6d-74304055ddd9,Premium,2024-10-09,,2000,10,20000,0.0,active
9fe826a2-7725-4ada-9c6b-25abe26003c1,Premium,2024-08-11,,2000,12,24000,0.0,active
03f676da-e199-40f9-9a48-1aba3c535cf9,Standard,2025-06-10,,1200,2,1423,0.0,active
9ef3404b-54af-4f55-a572-a6b115c7c7fa,Basic,2024-10-07,2024-11-06,800,1,800,0.0,churned
bb19ee80-9eac-4e1e-901b-c4ddb4b18360,Premium,2024-10-14,,2000,10,17991,0.0,active
9e6aa6a4-cf91-4745-b3c7-4eba4761d130,Standard,2025-02-26,,1200,5,3509,0.0,active
25aaeb0c-bc3d-4caa-847a-f76fe9ed54f5,Premium,2025-01-21,,2000,6,7477,0.0,active
2d566251-f421-4beb-821e-b84bdd601fe9,Standard,2025-07-25,,1200,1,1200,0.0,active
ce081737-cbb9-43b6-966e-d0afb85ab696,Standard,2025-03-17,,1200,4,4800,369.0,active
75bcb961-2b4b-43f5-ae5f-176ac9c4f197,Standard,2024-09-13,,1200,11,13200,0.0,active
5ec2f45a-2bcd-4e76-9faa-8cd17b8de629,Basic,2025-03-12,,800,5,4000,0.0,active
0af1735d-e727-4cd8-b9e6-5cde849be8dd,Premium,2024-09-08,,2000,11,22000,0.0,active
03d5a480-5b00-4419-8c08-1d51bb98fed1,Premium,2025-06-19,2026-03-16,2000,9,18000,0.0,churned
630ddb51-8202-4c14-a42f-ca4b86bfe7bf,Standard,2025-04-15,,1200,3,3600,0.0,active
285cece3-4a88-4f64-a23d-100bf30c0dd2,Standard,2025-06-20,,1200,1,769,0.0,active
ffa2d247-442d-4365-97db-799812c19dd4,Standard,2025-01-10,,1200,7,8400,0.0,active
d5ac4530-78bc-401d-87f9-7e474e32786e,Premium,2024-09-15,,2000,11,22000,0.0,active
28256e2d-727f-408d-af65-f128a48674a7,Premium,2024-10-31,,2000,9,11219,0.0,active
e9705676-1066-4ed6-b1b6-e0bee3d5e2d3,Premium,2024-12-22,2025-07-20,2000,7,14000,0.0,churned
46eb70be-50d6-4b35-9c04-fe6854cd8a5b,Standard,2025-04-02,,1200,4,0,0.0,active
437d8b69-2de1-4501-836f-90a1214acc1f,Standard,2024-12-12,,1200,8,9600,247.0,active
3dfa1381-a04a-4603-8127-364225ae3460,Standard,2025-07-26,,1200,1,1034,447.0,active
9fa49d62-072b-4fe1-8b34-6a87966874cf,Premium,2025-07-21,,2000,1,2000,0.0,active
06ec5144-8ffb-4f27-98ab-b1f85149598c,Basic,2024-11-04,,800,9,0,0.0,active
73010455-c43a-4bf8-86a7-234dbcaa8fcc,Basic,2025-08-02,,800,1,800,0.0,active
5c597bdc-d5d8-4cc8-9cc7-c9face825067,Premium,2024-10-27,,2000,9,18000,4938.75,active
ae7861ae-4263-4cfd-85b9-9a0074ae580c,Standard,2024-10-13,,1200,10,12000,0.0,active
b2199a10-7c3b-4ad2-9b2a-fcea4bf3fcdd,Premium,2024-11-26,,2000,8,16000,0.0,active
eb818305-df54-411a-b11c-7287ed11875c,Premium,2025-01-02,,2000,7,14000,363.0,active
d1a7b4c5-b58e-47d2-b324-d9b3a5607f99,Standard,2025-07-18,,1200,1,1200,486.0,active
b2b5b7fc-48ab-4f56-95c4-8fd8ee88ada0,Premium,2024-11-07,,2000,9,18000,0.0,active
a41fed15-72d2-428f-90ea-d8e399f6ae97,Standard,2025-07-28,,1200,1,735,0.0,active
588b66de-abe8-4c62-be22-a9fc8831c5ef,Basic,2024-10-17,,800,9,5156,225.0,active
44c72322-9e0f-4816-a67e-057e7af32a13,Basic,2025-01-21,,800,6,4800,0.0,active
dc52c2d5-b061-48f0-8462-1fab1aa5433c,Premium,2024-12-16,,2000,7,14000,0.0,active
b0d751c7-1dd1-4890-8836-973397c4e9ac,Premium,2025-04-26,,2000,3,6000,0.0,active
763aee71-8f66-4468-9d0c-9ced9c8241a4,Basic,2024-11-23,,800,8,6400,0.0,active
09967509-53bf-41f5-bda6-3f63ed52e927,Standard,2024-11-25,,1200,8,9600,0.0,active
2a7a69f9-e4f2-4953-8832-5c1ff4af7cc7,Premium,2025-03-10,,2000,5,10000,0.0,active
59091cf9-36c5-419e-ba49-1bf2a9ed4c81,Premium,2024-10-24,,2000,9,18000,0.0,active
44ae6510-3513-4c10-abc3-83d8c714fa09,Basic,2025-03-01,,800,5,4000,0.0,active
